"symbol","entrez","alias"
"1700029M03Rik",69476,"1700029M03Rik"
"1700029M20Rik",73937,"1700029M20Rik"
"1700029M20Rik",73937,"4930406E24Rik"
"1700029N11Rik",69491,"1700029N11Rik"
"1700030A11Rik",74179,"1700030A11Rik"
"1700030C10Rik",69513,"1700030C10Rik"
"1700030C12Rik",72246,"1700030C12Rik"
"1700030C14Rik",75662,"1700030C14Rik"
"1700030E10Rik",69515,"1700030E10Rik"
"1700030F04Rik",72263,"1700030F04Rik"
"1700030I03Rik",105244955,"1700030I03Rik"
"1700030J22Rik",69528,"1700030J22Rik"
"1700030K09Rik",72254,"1700030K09Rik"
"1700030L20Rik",70055,"1700030L20Rik"
"1700030L22Rik",75576,"1700030L22Rik"
"1700030M09Rik",72259,"1700030M09Rik"
"1700030N03Rik",70011,"1700030N03Rik"
"1700030N03Rik",70011,"1700087C08Rik"
"1700030N18Rik",70016,"1700030N18Rik"
"1700030O20Rik",72286,"1700030O20Rik"
"1700030P01Rik",70074,"1700030P01Rik"
"1700031A10Rik",73286,"1700031A10Rik"
"1700031C06Rik",73289,"1700031C06Rik"
"1700031F05Rik",73300,"1700031F05Rik"
"1700031F10Rik",73317,"1700031F10Rik"
"1700031F10Rik",73317,"1700031F10Rik2"
"1700031L13Rik",67327,"1700031L13Rik"
"1700031M16Rik",73302,"1700031M16Rik"
"1700031M16Rik",73302,"4930413L20Rik"
"1700031P21Rik",73278,"1700031P21Rik"
"1700034B16Rik",73282,"1700034B16Rik"
"1700034E13Rik",78414,"1700034E13Rik"
"1700034G24Rik",67325,"1700034G24Rik"
"1700034H15Rik",98736,"1700034H15Rik"
"1700034H15Rik",98736,"4930557M11Rik"
"1700034H15Rik",98736,"BB016121"
"1700034I23Rik",73297,"1700034I23Rik"
"1700034J04Rik",73304,"1700034J04Rik"
"1700034J05Rik",73344,"1700034J05Rik"
"1700034K08Rik",78349,"1700034K08Rik"
"1700034P13Rik",73331,"1700034P13Rik"
"1700036A12Rik",100040447,"1700036A12Rik"
"1700036G14Rik",73283,"1700036G14Rik"
"1700036O09Rik",73262,"1700036O09Rik"
"1700037C06Rik",74263,"1700037C06Rik"
"1700037C18Rik",73261,"1700037C18Rik"
"1700037C18Rik",73261,"2810022L20Rik"
"1700037F03Rik",105245562,"1700037F03Rik"
"1700037F24Rik",73285,"1700037F24Rik"
"1700037H04Rik",67326,"1700037H04Rik"
"1700037J18Rik",73276,"1700037J18Rik"
"1700037N05Rik",73264,"1700037N05Rik"
"1700038C09Rik",73305,"1700038C09Rik"
"1700038P13Rik",73265,"1700038P13Rik"
"1700039E22Rik",73322,"1700039E22Rik"
"1700039I01Rik",73346,"1700039I01Rik"
"1700039M10Rik",67518,"1700039M10Rik"
"1700039M15Rik",74266,"1700039M15Rik"
"1700039O17Rik",68208,"1700039O17Rik"
"1700040A12Rik",68207,"1700040A12Rik"
"1700040B14Rik",67312,"1700040B14Rik"
"1700040D17Rik",76602,"1700040D17Rik"
"1700040E09Rik",76990,"1700040E09Rik"
"1700040F15Rik",73329,"1700040F15Rik"
"1700040F15Rik",73329,"Gm21563"
"1700040F17Rik",73334,"1700040F17Rik"
"1700040G22Rik",76714,"1700040G22Rik"
"1700040K01Rik",102631675,"1700040K01Rik"
"1700040K01Rik",102631675,"Gm29954"
"1700040L08Rik",73294,"1700040L08Rik"
"1700040L08Rik",73294,"Gm44195"
"1700040P09Rik",102635658,"1700040P09Rik"
"1700041A01Rik",73312,"1700041A01Rik"
"1700041B01Rik",78623,"1700041B01Rik"
"1700041C23Rik",67319,"1700041C23Rik"
"1700041G16Rik",73299,"1700041G16Rik"
"1700041G16Rik",73299,"Jems"
"1700041I07Rik",102638199,"1700041I07Rik"
"1700041I07Rik",102638199,"Gm43741"
"1700041L08Rik",73315,"1700041L08Rik"
"1700041M05Rik",73260,"1700041M05Rik"
"1700041M19Rik",76601,"1700041M19Rik"
"1700042D02Rik",73337,"1700042D02Rik"
"1700042D18Rik",67324,"1700042D18Rik"
"1700042G15Rik",73349,"1700042G15Rik"
"1700042O05Rik",73290,"1700042O05Rik"
"1700042O10Rik",73321,"1700042O10Rik"
"1700042O13Rik",76605,"1700042O13Rik"
"1700043A12Rik",78348,"1700043A12Rik"
"1700044C05Rik",73306,"1700044C05Rik"
"1700044K03Rik",67321,"1700044K03Rik"
"1700044K19Rik",73310,"1700044K19Rik"
"1700045H11Rik",73348,"1700045H11Rik"
"1700045I11Rik",73350,"1700045I11Rik"
"1700046C09Rik",73307,"1700046C09Rik"
"1700047A11Rik",76604,"1700047A11Rik"
"1700047A11Rik",76604,"4930554C15Rik"
"1700047E10Rik",74328,"1700047E10Rik"
"1700047F07Rik",102633724,"1700047F07Rik"
"1700047G03Rik",73339,"1700047G03Rik"
"1700047G07Rik",73323,"1700047G07Rik"
"1700047K16Rik",73335,"1700047K16Rik"
"1700047L14Rik",73295,"1700047L14Rik"
"1700047M11Rik",67330,"1700047M11Rik"
"1700047N06Rik",76603,"1700047N06Rik"
"1700047O18Rik",73418,"1700047O18Rik"
"1700048B10Rik",73465,"1700048B10Rik"
"1700048C15Rik",73445,"1700048C15Rik"
"1700048F04Rik",73396,"1700048F04Rik"
"1700048G13Rik",78624,"1700048G13Rik"
"1700048J15Rik",73357,"1700048J15Rik"
"1700048M11Rik",100503166,"1700048M11Rik"
"1700048M11Rik",100503166,"Gm15980"
"1700048O14Rik",73433,"1700048O14Rik"
"1700048O20Rik",69430,"1700048O20Rik"
"1700048O20Rik",69430,"1700022O21Rik"
"1700048P04Rik",73355,"1700048P04Rik"
"1700049E15Rik",100039727,"1700049E15Rik"
"1700049E15Rik",100039727,"Gm15761"
"1700049E17Rik1",666214,"1700049E17Rik1"
"1700049E17Rik1",666214,"1700049E17Rik"
"1700049E17Rik2",100041722,"1700049E17Rik2"
"1700049E22Rik",73395,"1700049E22Rik"
"1700049J03Rik",73365,"1700049J03Rik"
"1700049L16Rik",108950,"1700049L16Rik"
"1700051A21Rik",73366,"1700051A21Rik"
"1700051K13Rik",105244876,"1700051K13Rik"
"1700052H01Rik",73462,"1700052H01Rik"
"1700052H01Rik",73462,"Gm30852"
"1700052I22Rik",67340,"1700052I22Rik"
"1700052K07Rik",73371,"1700052K07Rik"
"1700052K11Rik",73431,"1700052K11Rik"
"1700052K11Rik",73431,"AI840954"
"1700052M09Rik",73367,"1700052M09Rik"
"1700052M18Rik",78415,"1700052M18Rik"
"1700054A03Rik",78457,"1700054A03Rik"
"1700054K02Rik",78350,"1700054K02Rik"
"1700054K19Rik",67336,"1700054K19Rik"
"1700054M17Rik",73358,"1700054M17Rik"
"1700054O05Rik",73356,"1700054O05Rik"
"1700054O19Rik",74272,"1700054O19Rik"
"1700055C04Rik",73397,"1700055C04Rik"
"1700055D16Rik",105242798,"1700055D16Rik"
"1700055D18Rik",73405,"1700055D18Rik"
"1700055K11Rik",102640035,"1700055K11Rik"
"1700055L01Rik",105244237,"1700055L01Rik"
"1700056E22Rik",73363,"1700056E22Rik"
"1700056I18Rik",73393,"1700056I18Rik"
"1700056N10Rik",73392,"1700056N10Rik"
"1700057A11Rik",73464,"1700057A11Rik"
"1700057D03Rik",73441,"1700057D03Rik"
"1700057G04Rik",78459,"1700057G04Rik"
"1700057H15Rik",78460,"1700057H15Rik"
"1700057H21Rik",73375,"1700057H21Rik"
"1700058J15Rik",76607,"1700058J15Rik"
"1700058M10Rik",73428,"1700058M10Rik"
"1700058M13Rik",73423,"1700058M13Rik"
"1700058P15Rik",73377,"1700058P15Rik"
"1700060C16Rik",73425,"1700060C16Rik"
"1700060C20Rik",73399,"1700060C20Rik"
"1700060J05Rik",73391,"1700060J05Rik"
"1700060L04Rik",73378,"1700060L04Rik"
"1700060O08Rik",67335,"1700060O08Rik"
"1700061A03Rik",73414,"1700061A03Rik"
"1700061D13Rik",73361,"1700061D13Rik"
"1700061D14Rik",73416,"1700061D14Rik"
"1700061E17Rik",100038395,"1700061E17Rik"
"1700061E18Rik",76991,"1700061E18Rik"
"1700061F12Rik",73438,"1700061F12Rik"
"1700061H18Rik",73461,"1700061H18Rik"
"1700061I17Rik",433646,"1700061I17Rik"
"1700061J23Rik",76993,"1700061J23Rik"
"1700061N14Rik",105243184,"1700061N14Rik"
"1700061N14Rik",105243184,"Gm45862"
"1700062A02Rik",78461,"1700062A02Rik"
"1700062C10Rik",73440,"1700062C10Rik"
"1700063A18Rik",73454,"1700063A18Rik"
"1700063D05Rik",78500,"1700063D05Rik"
"1700063H04Rik",74269,"1700063H04Rik"
"1700063H06Rik",73364,"1700063H06Rik"
"1700063I16Rik",78627,"1700063I16Rik"
"1700063J08Rik",73450,"1700063J08Rik"
"1700063K16Rik",76610,"1700063K16Rik"
"1700063O14Rik",73452,"1700063O14Rik"
"1700064E03Rik",74273,"1700064E03Rik"
"1700064E03Rik",74273,"1700064E03Rik1"
"1700064F23Rik",73437,"1700064F23Rik"
"1700064H15Rik",102633032,"1700064H15Rik"
"1700064J06Rik",73400,"1700064J06Rik"
"1700064M15Rik",73457,"1700064M15Rik"
"1700064N11Rik",78458,"1700064N11Rik"
"1700065D16Rik",73410,"1700065D16Rik"
"1700065F09Rik",78463,"1700065F09Rik"
"1700065I16Rik",78462,"1700065I16Rik"
"1700065I16Rik",78462,"1700084L08Rik"
"1700065J11Rik",73409,"1700065J11Rik"
"1700065J18Rik",73455,"1700065J18Rik"
"1700065L07Rik",73408,"1700065L07Rik"
"1700065O20Rik",76609,"1700065O20Rik"
"1700066B17Rik",73426,"1700066B17Rik"
"1700066B19Rik",73449,"1700066B19Rik"
"1700066B19Rik",73449,"SMIM33"
"1700066C05Rik",78654,"1700066C05Rik"
"1700066D14Rik",67925,"1700066D14Rik"
"1700066J03Rik",67339,"1700066J03Rik"
"1700066M21Rik",73467,"1700066M21Rik"
"1700066M21Rik",73467,"AI428479"
"1700066N21Rik",73471,"1700066N21Rik"
"1700066O22Rik",74916,"1700066O22Rik"
"1700066O22Rik",74916,"4930500F21Rik"
"1700066O22Rik",74916,"4930515O13Rik"
"1700066O22Rik",74916,"4930542C11Rik"
"1700067A10Rik",73406,"1700067A10Rik"
"1700067G17Rik",73475,"1700067G17Rik"
"1700067K01Rik",73453,"1700067K01Rik"
"1700067P10Rik",68224,"1700067P10Rik"
"1700069B07Rik",76613,"1700069B07Rik"
"1700069L16Rik",381707,"1700069L16Rik"
"1700069L16Rik",381707,"1700096P12Rik"
"1700069P05Rik",73531,"1700069P05Rik"
"1700071A11Rik",76611,"1700071A11Rik"
"1700071G01Rik",73485,"1700071G01Rik"
"1700071K01Rik",237880,"1700071K01Rik"
"1700071M16Rik",73504,"1700071M16Rik"
"1700072B07Rik",73529,"1700072B07Rik"
"1700072F12Rik",105245516,"1700072F12Rik"
"1700072G22Rik",73496,"1700072G22Rik"
"1700072H12Rik",73493,"1700072H12Rik"
"1700072I22Rik",78629,"1700072I22Rik"
"1700072O05Rik",73505,"1700072O05Rik"
"1700073E17Rik",381827,"1700073E17Rik"
"1700074A11Rik",73483,"1700074A11Rik"
"1700074A21Rik",73482,"1700074A21Rik"
"1700074G04Rik",78628,"1700074G04Rik"
"1700074H08Rik",73480,"1700074H08Rik"
"1700074H08Rik",73480,"CH25-211A23.1"
"1700074I03Rik",73530,"1700074I03Rik"
"1700074L02Rik",73517,"1700074L02Rik"
"1700074P13Rik",73481,"1700074P13Rik"
"1700074P13Rik",73481,"AV047902"
"1700074P13Rik",73481,"Tryx5"
"1700080C20Rik",78632,"1700080C20Rik"
"1700080F18Rik",115490367,"1700080F18Rik"
"1700080G11Rik",73488,"1700080G11Rik"
"1700080G18Rik",73533,"1700080G18Rik"
"1700080N15Rik",73489,"1700080N15Rik"
"1700080N15Rik",73489,"4933408D14Rik"
"1700081B01Rik",73500,"1700081B01Rik"
"1700081B01Rik",73500,"Gm43757"
"1700081H04Rik",73477,"1700081H04Rik"
"1700081N11Rik",73528,"1700081N11Rik"
"1700082C01Rik",73479,"1700082C01Rik"
"1700082C02Rik",68227,"1700082C02Rik"
"1700082M22Rik",105243269,"1700082M22Rik"
"1700082O11Rik",73510,"1700082O11Rik"
"1700083H02Rik",67348,"1700083H02Rik"
"1700083H02Rik",67348,"100041190"
"1700083H02Rik",67348,"Gm3190"
"1700084C06Rik",76618,"1700084C06Rik"
"1700084D21Rik",76720,"1700084D21Rik"
"1700084E18Rik",67350,"1700084E18Rik"
"1700084F23Rik",74280,"1700084F23Rik"
"1700084F23Rik",74280,"1700003E18Rik"
"1700084F23Rik",74280,"4930589D02Rik"
"1700084J12Rik",73486,"1700084J12Rik"
"1700084K02Rik",668408,"1700084K02Rik"
"1700084M14Rik",73487,"1700084M14Rik"
"1700084M22Rik",73522,"1700084M22Rik"
"1700084P21Rik",73498,"1700084P21Rik"
"1700085B13Rik",76721,"1700085B13Rik"
"1700085C21Rik",74283,"1700085C21Rik"
"1700085D07Rik",73491,"1700085D07Rik"
"1700085D22Rik",73512,"1700085D22Rik"
"1700085G17Rik",73492,"1700085G17Rik"
"1700086D15Rik",115487729,"1700086D15Rik"
"1700086L19Rik",74284,"1700086L19Rik"
"1700086L19Rik",74284,"1700006L05Rik"
"1700086L19Rik",74284,"AU016007"
"1700086O06Rik",73516,"1700086O06Rik"
"1700086P04Rik",67349,"1700086P04Rik"
"1700087I21Rik",76619,"1700087I21Rik"
"1700087M22Rik",78467,"1700087M22Rik"
"1700088E04Rik",27660,"1700088E04Rik"
"1700088E04Rik",27660,"ESTJ0827E04"
"1700089I07Rik",78630,"1700089I07Rik"
"1700091H14Rik",73553,"1700091H14Rik"
"1700091H14Rik",73553,"100041930"
"1700091H14Rik",73553,"Gm3578"
"1700091J24Rik",105247178,"1700091J24Rik"
"1700092C02Rik",67357,"1700092C02Rik"
"1700092C10Rik",73554,"1700092C10Rik"
"1700092C17Rik",74295,"1700092C17Rik"
"1700092E16Rik",74291,"1700092E16Rik"
"1700092E19Rik",73576,"1700092E19Rik"
"1700092K14Rik",73536,"1700092K14Rik"
"1700092M07Rik",74307,"1700092M07Rik"
"1700092M07Rik",74307,"Tex54"
"1700093A15Rik",73544,"1700093A15Rik"
"1700093C20Rik",76623,"1700093C20Rik"
"1700093E11Rik",67352,"1700093E11Rik"
"1700093J21Rik",74296,"1700093J21Rik"
"1700093K21Rik",67358,"1700093K21Rik"
"1700093K21Rik",67358,"b2b3025C"
"1700093K21Rik",67358,"b2b3025Clo"
"1700093P08Rik",76632,"1700093P08Rik"
"1700094D03Rik",73545,"1700094D03Rik"
"1700094I16Rik",73548,"1700094I16Rik"
"1700094J05Rik",67523,"1700094J05Rik"
"1700094M23Rik",73579,"1700094M23Rik"
"1700094M23Rik",73579,"Gm43832"
"1700094M24Rik",74304,"1700094M24Rik"
"1700095A13Rik",76995,"1700095A13Rik"
"1700095A21Rik",67524,"1700095A21Rik"
"1700095B10Rik",67360,"1700095B10Rik"
"1700095J03Rik",74293,"1700095J03Rik"
"1700095J07Rik",115490402,"1700095J07Rik"
"1700095J12Rik",73563,"1700095J12Rik"
"1700095K22Rik",115486499,"1700095K22Rik"
"1700096C16Rik",78633,"1700096C16Rik"
"1700096J18Rik",67927,"1700096J18Rik"
"1700096K18Rik",73571,"1700096K18Rik"
"1700096P03Rik",73557,"1700096P03Rik"
"1700097M23Rik",73561,"1700097M23Rik"
"1700097N02Rik",67522,"1700097N02Rik"
"1700099I09Rik",76624,"1700099I09Rik"
"1700100I10Rik",74982,"1700100I10Rik"
"1700100I10Rik",74982,"1700085D13Rik"
"1700100I10Rik",74982,"4930481K08Rik"
"1700100L14Rik",73584,"1700100L14Rik"
"1700100M05Rik",73540,"1700100M05Rik"
"1700100M05Rik",73540,"AV207906"
"1700101C01Rik",73586,"1700101C01Rik"
"1700101I11Rik",100504641,"1700101I11Rik"
"1700101I19Rik",73589,"1700101I19Rik"
"1700101O05Rik",73551,"1700101O05Rik"
"1700101O22Rik",73575,"1700101O22Rik"
"1700102F20Rik",73577,"1700102F20Rik"
"1700102H20Rik",68230,"1700102H20Rik"
"1700102J08Rik",74290,"1700102J08Rik"
"1700102J08Rik",74290,"9230113C19Rik"
"1700102P08Rik",112418,"1700102P08Rik"
"1700102P08Rik",112418,"AI593206"
"1700104B16Rik",115486865,"1700104B16Rik"
"1700104L18Rik",73592,"1700104L18Rik"
"1700105F02Rik",102640957,"1700105F02Rik"
"1700105G05Rik",73550,"1700105G05Rik"
"1700105P06Rik",654802,"1700105P06Rik"
"1700105P06Rik",654802,"1700105P06Rik2"
"1700106J12Rik",76621,"1700106J12Rik"
"1700106O07Rik",73559,"1700106O07Rik"
"1700108F19Rik",73272,"1700108F19Rik"
"1700108F19Rik",73272,"1700020I02Rik"
"1700108F19Rik",73272,"BB065030"
"1700108I11Rik",105244698,"1700108I11Rik"
"1700108J01Rik",68245,"1700108J01Rik"
"1700108N06Rik",73560,"1700108N06Rik"
"1700108N06Rik",73560,"Gm38694"
"1700108N06Rik",73560,"Gm43642"
"1700108N11Rik",74301,"1700108N11Rik"
"1700108N11Rik",74301,"1700108N11Rik1"
"1700109G14Rik",67355,"1700109G14Rik"
"1700109G14Rik",67355,"1700126G13Rik"
"1700109G15Rik",78471,"1700109G15Rik"
"1700109H08Rik",77036,"1700109H08Rik"
"1700109I08Rik",73591,"1700109I08Rik"
"1700109K24Rik",74303,"1700109K24Rik"
"1700109K24Rik",74303,"4933425G21Rik"
"1700109O10Rik",78499,"1700109O10Rik"
"1700110C19Rik",76634,"1700110C19Rik"
"1700110C23Rik",76635,"1700110C23Rik"
"1700110I01Rik",73549,"1700110I01Rik"
"1700110I01Rik",73549,"100040740"
"1700110I01Rik",73549,"1700016F01Rik"
"1700110I01Rik",73549,"Gm2938"
"1700110I07Rik",77001,"1700110I07Rik"
"1700110I07Rik",77001,"Gm44522"
"1700110K17Rik",73558,"1700110K17Rik"
"1700111E14Rik",73585,"1700111E14Rik"
"1700111N16Rik",74305,"1700111N16Rik"
"1700112D23Rik",73611,"1700112D23Rik"
"1700112H04Rik",78470,"1700112H04Rik"
"1700112H15Rik",73590,"1700112H15Rik"
"1700112J05Rik",68246,"1700112J05Rik"
"1700112J05Rik",68246,"1700110A09Rik1"
"1700112J16Rik",76628,"1700112J16Rik"
"1700112K13Rik",73596,"1700112K13Rik"
"1700112L15Rik",73594,"1700112L15Rik"
"1700112M02Rik",102640882,"1700112M02Rik"
"1700112N08Rik",73593,"1700112N08Rik"
"1700113A16Rik",76642,"1700113A16Rik"
"1700113A16Rik",76642,"2210408E11Rik"
"1700113A16Rik",76642,"AA408983"
"1700113B09Rik",78638,"1700113B09Rik"
"1700113B19Rik",73640,"1700113B19Rik"
"1700113H08Rik",76640,"1700113H08Rik"
"1700113H21Rik",73597,"1700113H21Rik"
"1700113P08Rik",74311,"1700113P08Rik"
"1700116B05Rik",78639,"1700116B05Rik"
"1700116H05Rik",73622,"1700116H05Rik"
"1700119H24Rik",76649,"1700119H24Rik"
"1700119I11Rik",78479,"1700119I11Rik"
"1700120B22Rik",641387,"1700120B22Rik"
"1700120C14Rik",73600,"1700120C14Rik"
"1700120C18Rik",76662,"1700120C18Rik"
"1700120E02Rik",76666,"1700120E02Rik"
"1700120E14Rik",73606,"1700120E14Rik"
"1700120G07Rik",74314,"1700120G07Rik"
"1700120G11Rik",73599,"1700120G11Rik"
"1700120K04Rik",68232,"1700120K04Rik"
"1700120O09Rik",76656,"1700120O09Rik"
"1700121C08Rik",105244677,"1700121C08Rik"
"1700121C10Rik",67364,"1700121C10Rik"
"1700121F22Rik",76726,"1700121F22Rik"
"1700121I08Rik",73633,"1700121I08Rik"
"1700121L03Rik",76660,"1700121L03Rik"
"1700121L16Rik",76643,"1700121L16Rik"
"1700121M21Rik",105246040,"1700121M21Rik"
"1700121N20Rik",76639,"1700121N20Rik"
"1700122C19Rik",78640,"1700122C19Rik"
"1700122C19Rik",78640,"4933421H12Rik"
"1700122D07Rik",76661,"1700122D07Rik"
"1700122E12Rik",73619,"1700122E12Rik"
"1700122H20Rik",73617,"1700122H20Rik"
"1700122H20Rik",73617,"Gm29205"
"1700122O11Rik",76651,"1700122O11Rik"
"1700123C12Rik",76997,"1700123C12Rik"
"1700123E06Rik",73629,"1700123E06Rik"
"1700123J03Rik",78481,"1700123J03Rik"
"1700123J17Rik",76728,"1700123J17Rik"
"1700123J17Rik",76728,"Gm44875"
"1700123K08Rik",76658,"1700123K08Rik"
"1700123L14Rik",78482,"1700123L14Rik"
"1700123L14Rik",78482,"Npap602"
"1700123L14Rik",78482,"Nup502"
"1700123M08Rik",100503636,"1700123M08Rik"
"1700123M08Rik",100503636,"1600025K15Rik"
"1700123N01Rik",76641,"1700123N01Rik"
"1700123O12Rik",73624,"1700123O12Rik"
"1700123O20Rik",58248,"1700123O20Rik"
"1700123O20Rik",58248,"MNCb-2990"
"1700123O21Rik",68238,"1700123O21Rik"
"1700124L16Rik",67934,"1700124L16Rik"
"1700124M09Rik",73605,"1700124M09Rik"
"1700125C05Rik",73636,"1700125C05Rik"
"1700125G02Rik",73628,"1700125G02Rik"
"1700125G22Rik",76657,"1700125G22Rik"
"1700125H03Rik",73609,"1700125H03Rik"
"1700125H03Rik",73609,"4930510D22Rik"
"1700125H20Rik",73634,"1700125H20Rik"
"1700125M20Rik",73641,"1700125M20Rik"
"1700126A01Rik",115487091,"1700126A01Rik"
"1700126G02Rik",76648,"1700126G02Rik"
"1700126H18Rik",73639,"1700126H18Rik"
"1700127F24Rik",102632292,"1700127F24Rik"
"1700127G19Rik",73612,"1700127G19Rik"
"1700128A07Rik",73631,"1700128A07Rik"
"1700128E19Rik",73618,"1700128E19Rik"
"1700128F08Rik",76669,"1700128F08Rik"
"1700128I11Rik",73615,"1700128I11Rik"
"1700129C05Rik",67932,"1700129C05Rik"
"1700129L04Rik",100043315,"1700129L04Rik"
"1700129O19Rik",78643,"1700129O19Rik"
"170n17Sp6",56592,"170n17Sp6"
"170n17T7",56584,"170n17T7"
"174g24Sp6",56593,"174g24Sp6"
"175N10-Sp6",53163,"175N10-Sp6"
"177i23Sp6",56594,"177i23Sp6"
"17F4L",27462,"17F4L"
"17F4R",27495,"17F4R"
"1810006J02Rik",69030,"1810006J02Rik"
"1810007C17Rik",69054,"1810007C17Rik"
"1810007D17Rik",69055,"1810007D17Rik"
"1810008B01Rik",69062,"1810008B01Rik"
"1810008I18Rik",100503969,"1810008I18Rik"
"1810009A15Rik",66276,"1810009A15Rik"
"1810009J06Rik",73626,"1810009J06Rik"
"1810009N02Rik",69099,"1810009N02Rik"
"1810010H24Rik",69066,"1810010H24Rik"
"1810010K12Rik",74169,"1810010K12Rik"
"1810012K08Rik",69095,"1810012K08Rik"
"1810012K16Rik",69108,"1810012K16Rik"
"1810013A23Rik",69050,"1810013A23Rik"
"1810013D15Rik",69042,"1810013D15Rik"
"1810013L24Rik",69053,"1810013L24Rik"
"1810013L24Rik",69053,"1110017P05Rik"
"1810013L24Rik",69053,"3010002C02Rik"
"1810013L24Rik",69053,"AA792997"
"1810013L24Rik",69053,"AW124177"
"1810013L24Rik",69053,"Gm19906"
"1810013L24Rik",69053,"R74903"
"1810014B01Rik",66263,"1810014B01Rik"
"1810014P07Rik",69063,"1810014P07Rik"
"1810015A16Rik",69103,"1810015A16Rik"
"1810015C11Rik",69102,"1810015C11Rik"
"1810017P11Rik",69044,"1810017P11Rik"
"1810018F18Rik",69166,"1810018F18Rik"
"1810018F18Rik",69166,"1810031L05Rik"
"1810018F18Rik",69166,"1810047O18Rik"
"1810019D21Rik",69771,"1810019D21Rik"
"1810019D21Rik",69771,"Esrp2-as"
"1810019N24Rik",69086,"1810019N24Rik"
"1810019N24Rik",69086,"4930481I22Rik"
"1810020O05Rik",613264,"1810020O05Rik"
"1810021B22Rik",69120,"1810021B22Rik"
"1810021M19Rik",105244357,"1810021M19Rik"
"1810024B03Rik",329509,"1810024B03Rik"
"1810027L02Rik",69177,"1810027L02Rik"
"1810028F09Rik",66280,"1810028F09Rik"
"1810029E06Rik",76694,"1810029E06Rik"
"1810030O07Rik",69155,"1810030O07Rik"
"1810034E14Rik",66503,"1810034E14Rik"
"1810035K13Rik",78328,"1810035K13Rik"
"1810037I17Rik",67704,"1810037I17Rik"
"1810037I17Rik",67704,"5730414I01Rik"
"1810037I17Rik",67704,"Aln"
"1810037O21Rik",69173,"1810037O21Rik"
"1810041H14Rik",78312,"1810041H14Rik"
"1810044D09Rik",69798,"1810044D09Rik"
"1810044K17Rik",76760,"1810044K17Rik"
"1810044K17Rik",76760,"Gm49724"
"1810046K07Rik",69809,"1810046K07Rik"
"1810049I09Rik",75601,"1810049I09Rik"
"1810049I09Rik",75601,"Gm45214"
"1810053B23Rik",69857,"1810053B23Rik"
"1810053B23Rik",69857,"1810008L18Rik"
"1810053B23Rik",69857,"1810056K14Rik"
"1810055G02Rik",72056,"1810055G02Rik"
"1810055G02Rik",72056,"AI256204"
"1810056I18Rik",78488,"1810056I18Rik"
"1810057I12Rik",72302,"1810057I12Rik"
"1810058I24Rik",67705,"1810058I24Rik"
"1810058I24Rik",67705,"AI414869"
"1810058I24Rik",67705,"AI848234"
"1810058I24Rik",67705,"Mm47"
"1810058I24Rik",67705,"Stmp1"
"1810058N15Rik",76513,"1810058N15Rik"
"1810059C17Rik",69818,"1810059C17Rik"
"1810059H22Rik",69820,"1810059H22Rik"
"1810059H22Rik",69820,"Gm577"
"1810062G17Rik",72282,"1810062G17Rik"
"1810062O18Rik",75602,"1810062O18Rik"
"1810063I02Rik",69854,"1810063I02Rik"
"1810064F22Rik",69862,"1810064F22Rik"
"1810065E05Rik",69864,"1810065E05Rik"
"1810065E05Rik",69864,"AV047390"
"1810065K23Rik",76935,"1810065K23Rik"
"1810073G21Rik",70378,"1810073G21Rik"
"1810073J14Rik",78498,"1810073J14Rik"
"1810073O08Rik",72285,"1810073O08Rik"
"184a16Sp6",56595,"184a16Sp6"
"187c10-Sp6",53160,"187c10-Sp6"
"18E",52982,"18E"
"195g2B",53061,"195g2B"
"196D11.T7",27765,"196D11.T7"
"199O21-Sp6",53162,"199O21-Sp6"
"199O21-T7",53146,"199O21-T7"
"1f8f121092",53164,"1f8f121092"
"1h9",52977,"1h9"
"1L",52937,"1L"
"1S",27450,"1S"
"1T",27448,"1T"
"20.MMHAP88FLG2",110456,"20.MMHAP88FLG2"
"200C3",53296,"200C3"
"200H7R",56568,"200H7R"
"200H7R",56568,"200H7R2"
"2010001A14Rik",76516,"2010001A14Rik"
"2010001K21Rik",69829,"2010001K21Rik"
"2010001M07Rik",115487174,"2010001M07Rik"
"2010002M09Rik",69841,"2010002M09Rik"
"2010003D24Rik",76725,"2010003D24Rik"
"2010003K10Rik",76769,"2010003K10Rik"
"2010003K11Rik",69861,"2010003K11Rik"
"2010003K11Rik",69861,"Nrnp1"
"2010004M13Rik",76511,"2010004M13Rik"
"2010004M13Rik",76511,"AI853118"
"2010007E15Rik",69851,"2010007E15Rik"
"2010008C14Rik",69859,"2010008C14Rik"
"2010009K17Rik",72340,"2010009K17Rik"
"2010010A06Rik",100503117,"2010010A06Rik"
"2010010A06Rik",100503117,"5033420E22Rik"
"2010010I01Rik",109010,"2010010I01Rik"
"2010013B24Rik",72079,"2010013B24Rik"
"2010015B12Rik",69194,"2010015B12Rik"
"2010015M23Rik",72087,"2010015M23Rik"
"2010016I18Rik",69206,"2010016I18Rik"
"2010100M03Rik",69887,"2010100M03Rik"
"2010103J01Rik",69889,"2010103J01Rik"
"2010105D22Rik",70251,"2010105D22Rik"
"2010106C02Rik",72104,"2010106C02Rik"
"2010106E10Rik",67715,"2010106E10Rik"
"2010106G04Rik",76533,"2010106G04Rik"
"2010107C10Rik",70256,"2010107C10Rik"
"2010109A12Rik",75610,"2010109A12Rik"
